Linux 6.17.0-20-generic (ubuntu) 	21.04.2026 	_x86_64_	(4 CPU)

09:09:49          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
09:39:29        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:29        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:29        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:29        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:29        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:29        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:29        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:29          sda      0,30      0,00      3,20      0,00     10,67      0,00      3,00      0,08
09:39:29         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:29         sda2      0,30      0,00      3,20      0,00     10,67      0,00      3,00      0,08
09:39:29        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:29        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:39        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:39        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:39        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:39        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:39        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:39        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:39        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:39        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:39          sda      0,60      0,00     11,20      0,00     18,67      0,01      6,67      0,38
09:39:39         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:39         sda2      0,60      0,00     11,20      0,00     18,67      0,00      6,67      0,38
09:39:39        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:39        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:49        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:49        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:49        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:49        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:49        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:49        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:49        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:49        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:49          sda      0,20      0,00      2,80      0,00     14,00      0,00      1,50      0,03
09:39:49         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:49         sda2      0,20      0,00      2,80      0,00     14,00      0,00      1,50      0,03
09:39:49        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:49        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:59        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:59        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:59        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:59        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:59        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:59        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:59        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:59        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:59          sda      1,10      0,00      8,40      0,00      7,64      0,00      2,18      0,18
09:39:59         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:59         sda2      1,10      0,00      8,40      0,00      7,64      0,00      2,18      0,18
09:39:59        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:59        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:09        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:09        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:09        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:09        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:09        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:09        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:09        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:09        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:09          sda      4,90      0,00     33,57      0,00      6,86      0,01      2,27      0,61
09:40:09         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:09         sda2      4,90      0,00     33,57      0,00      6,86      0,01      2,27      0,62
09:40:09        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:09        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:19        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:19        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:19        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:19        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:19        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:19        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:19        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:19        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:19          sda      0,60      0,00      6,80      0,00     11,33      0,01      5,67      0,26
09:40:19         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:19         sda2      0,60      0,00      6,80      0,00     11,33      0,00      5,67      0,26
09:40:19        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:19        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:29        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:29        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:29        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:29        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:29        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:29        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:29        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:29        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:29          sda      3,40      0,00     21,20      0,00      6,24      0,01      1,35      0,22
09:40:29         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:29         sda2      3,40      0,00     21,20      0,00      6,24      0,00      1,35      0,22
09:40:29        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:29        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:39        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:39        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:39        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:39        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:39        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:39        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:39        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:39        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:39          sda      0,40      0,00      5,20      0,00     13,00      0,00      2,50      0,09
09:40:39         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:39         sda2      0,40      0,00      5,20      0,00     13,00      0,00      2,50      0,09
09:40:39        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:39        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:49        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:49        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:49        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:49        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:49        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:49        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:49        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:49        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:49          sda      0,30      0,00      5,20      0,00     17,33      0,00      3,67      0,10
09:40:49         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:49         sda2      0,30      0,00      5,20      0,00     17,33      0,00      3,67      0,10
09:40:49        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:49        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:59        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:59        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:59        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:59        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:59        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:59        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:59        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:59        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:59          sda      0,50      0,00      6,80      0,00     13,60      0,01      5,20      0,26
09:40:59         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:59         sda2      0,50      0,00      6,80      0,00     13,60      0,00      5,20      0,26
09:40:59        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:40:59        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:09        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:09        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:09        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:09        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:09        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:09        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:09        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:09        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:09          sda      0,80      0,00      4,80      0,00      6,00      0,00      2,50      0,17
09:41:09         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:09         sda2      0,80      0,00      4,80      0,00      6,00      0,00      2,50      0,17
09:41:09        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:09        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:19        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:19        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:19        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:19        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:19        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:19        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:19        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:19        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:19          sda      0,30      0,00      7,20      0,00     24,00      0,00      3,00      0,09
09:41:19         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:19         sda2      0,30      0,00      7,20      0,00     24,00      0,00      3,00      0,09
09:41:19        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:19        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:29        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:29        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:29        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:29        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:29        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:29        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:29        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:29        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:29          sda      0,50      0,00      5,60      0,00     11,20      0,00      3,60      0,19
09:41:29         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:29         sda2      0,50      0,00      5,60      0,00     11,20      0,00      3,60      0,19
09:41:29        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:29        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:39        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:39        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:39        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:39        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:39        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:39        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:39        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:39        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:39          sda      1,00      0,00      8,00      0,00      8,00      0,00      2,50      0,16
09:41:39         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:39         sda2      1,00      0,00      8,00      0,00      8,00      0,00      2,50      0,16
09:41:39        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:39        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:49        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:49        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:49        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:49        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:49        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:49        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:49        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:49        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:49          sda      0,30      0,00      6,40      0,00     21,33      0,00      3,00      0,09
09:41:49         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:49         sda2      0,30      0,00      6,40      0,00     21,33      0,00      3,00      0,09
09:41:49        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:49        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:59        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:59        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:59        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:59        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:59        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:59        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:59        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:59        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:59          sda      0,20      0,00      1,60      0,00      8,00      0,00      4,50      0,09
09:41:59         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:59         sda2      0,20      0,00      1,60      0,00      8,00      0,00      4,50      0,09
09:41:59        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:59        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:09        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:09        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:09        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:09        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:09        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:09        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:09        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:09        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:09          sda      0,40      0,00      3,20      0,00      8,00      0,00      2,75      0,10
09:42:09         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:09         sda2      0,40      0,00      3,20      0,00      8,00      0,00      2,75      0,10
09:42:09        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:09        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:19        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:19        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:19        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:19        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:19        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:19        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:19        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:19        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:19          sda      1,00      0,00     12,39      0,00     12,40      0,00      2,50      0,21
09:42:19         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:19         sda2      1,00      0,00     12,39      0,00     12,40      0,00      2,50      0,21
09:42:19        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:19        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:29        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:29        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:29        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:29        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:29        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:29        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:29        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:29        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:29          sda      0,20      0,00      1,60      0,00      8,00      0,00      8,00      0,16
09:42:29         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:29         sda2      0,20      0,00      1,60      0,00      8,00      0,00      8,00      0,16
09:42:29        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:29        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:39        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:39        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:39        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:39        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:39        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:39        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:39        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:39        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:39          sda      0,20      0,00      2,00      0,00     10,00      0,00      1,50      0,03
09:42:39         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:39         sda2      0,20      0,00      2,00      0,00     10,00      0,00      1,50      0,03
09:42:39        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:39        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:49        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:49        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:49        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:49        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:49        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:49        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:49        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:49        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:49          sda      0,60      0,00     10,00      0,00     16,67      0,01      5,50      0,32
09:42:49         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:49         sda2      0,60      0,00     10,00      0,00     16,67      0,00      5,50      0,32
09:42:49        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:49        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:59        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:59        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:59        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:59        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:59        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:59        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:59        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:59        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:59          sda      0,90      0,00      8,00      0,00      8,89      0,01      5,33      0,37
09:42:59         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:59         sda2      0,90      0,00      8,00      0,00      8,89      0,00      5,33      0,37
09:42:59        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:59        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:09        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:09        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:09        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:09        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:09        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:09        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:09        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:09        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:09          sda      0,20      0,00      1,60      0,00      8,00      0,00      4,50      0,09
09:43:09         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:09         sda2      0,20      0,00      1,60      0,00      8,00      0,00      4,50      0,09
09:43:09        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:09        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:19        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:19        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:19        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:19        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:19        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:19        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:19        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:19        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:19          sda      0,50      0,00      8,00      0,00     16,00      0,00      5,20      0,25
09:43:19         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:19         sda2      0,50      0,00      8,00      0,00     16,00      0,00      5,20      0,25
09:43:19        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:19        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:29        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:29        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:29        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:29        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:29        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:29        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:29        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:29        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:29          sda      0,80      0,00      6,00      0,00      7,50      0,00      1,88      0,12
09:43:29         sda1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:29         sda2      0,80      0,00      6,00      0,00      7,50      0,00      1,88      0,12
09:43:29        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:29        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:39        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:39        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:39        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:39        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:39        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:39        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:43:39        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
